update,train_loss_mean,grad_norm,min_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_min_margin,eval_n_violations
40,0.4546052423807054,0.035208638049583726,-3.1049907455511914,-2.107711256180792,0.09763979911804199,0,15.404518643030908,-4.068149760403006,1
41,11.940946558248559,3.688753606365679,-2.243803925070697,2.294214865972144e-06,1.2442913055419922,8,,,
42,0.7728987348845484,0.514532426551003,-3.565144135461007,-1.6333100044950837,0.07305192947387695,16,,,
43,1.9291314725252273,0.3574847246888669,-3.829096290728259,-2.0114989274211554,0.08882880210876465,24,,,
44,1.6544889852155897,0.19067321791109518,-3.7921541330335877,-2.0379357367748896,0.10167932510375977,32,,,
45,0.8126894666316152,0.0649782634336777,-3.414328590689027,-2.093658345530997,0.10151553153991699,0,,,
46,9.511071283214033,1.317738870451331,-3.2002179382233997,5.617139903935087e-05,5.465288877487183,8,,,
47,5.0630100022696904,1.7528132738086728,-5.497615153007088,-1.8435834950597676,0.15283417701721191,16,,,
48,10.553253935202452,1.3866589005672874,-6.182186195835144,-2.210001952077804,0.0972907543182373,24,,,
49,11.968356125242991,0.9687064794825611,-6.234979653751021,-2.0941430153814142,0.09715390205383301,32,,,
50,10.404232325654103,0.7092784347531634,-6.1180973384952715,-1.9366159764594375,0.09690523147583008,0,18.30072180359083,-5.000986016670405,1
51,8.567872070399135,2.13209468269356,-2.586602802088288,5.133693435910303e-06,1.239689826965332,8,,,
52,1.8802079429169978,0.7830418234464586,-4.193801529784681,-1.9613911625390141,0.10478329658508301,16,,,
53,3.435065323588252,0.5719312786681623,-4.349838463402571,-1.9650767500800383,0.08043241500854492,24,,,
54,2.7351491614937338,0.31017590728415595,-4.261533324862337,-1.992916540786748,0.10032343864440918,32,,,
55,1.3633195501569133,0.11738096274052087,-3.772222646844588,-2.073969328209732,0.09720563888549805,0,,,
56,8.6541164891802,1.864063686131018,-2.8028806740470844,8.870328560894869e-05,4.5917816162109375,8,,,
57,2.4974309532327466,0.9979887580825969,-4.453808061051961,-1.9387741682408186,0.6343379020690918,16,,,
58,4.311119098926135,0.7164869114034936,-4.604778473352582,-1.946320454038617,0.09870123863220215,24,,,
59,3.439997244387422,0.3957726008019933,-4.505558564225357,-1.9706969277830098,0.09840011596679688,32,,,
60,1.7595408722119426,0.1608772729865324,-3.97734480433589,-2.058974206427197,0.10239744186401367,0,14.984892867429876,-4.3923416154416035,1
61,8.684448199136819,2.113765007579797,-2.797373625270617,0.0007405783557026258,4.364559888839722,8,,,
62,2.1945145428664623,0.9151023768369753,-4.248882267477217,0.00016412123882947327,0.9201700687408447,16,,,
63,3.3350764500463086,0.5588799827330201,-4.31352294487398,-1.9808213675893978,0.07642006874084473,24,,,
64,2.205942484738051,0.2528928334951515,-4.108896959232269,-2.040382094840225,0.09319019317626953,32,,,
65,0.8314456608269971,0.07475279868650077,-3.485388839435065,-2.075830256406308,0.0959630012512207,0,,,
66,9.257554841505256,0.6596220553887554,-3.012326137993581,1.412788114274477e-06,2.0495569705963135,8,,,
67,2.441279248822111,1.0037859380970786,-4.288006834459802,-1.9884940634302444,0.30793023109436035,16,,,
68,3.204574007884654,0.5370427599449611,-4.3125280570404145,-1.995775144215532,0.2706122398376465,24,,,
69,1.8570028073693254,0.21649987558706837,-4.009930971668494,-2.072047473151868,0.3819699287414551,32,,,
70,0.5668628550924422,0.05382428706468191,-3.3120816757329656,-2.0776303122512125,0.38429927825927734,0,13.516582173223314,-4.154984198732172,0
71,8.4650504318277,4.6948892817622045,-2.9323158595020353,9.371282139181147e-08,1.2659351825714111,8,,,
72,1.7984078493557725,0.8242321439148526,-3.903601845713757,-2.0776252114421556,0.07475781440734863,16,,,
73,1.8723816956554755,0.324535555132293,-3.8929028312357428,-2.0840153972385647,0.1004025936126709,24,,,
74,0.7192023274161206,0.08959551207376322,-3.410391525496161,-2.0850029963609833,0.10083723068237305,32,,,
75,0.10252123967800149,0.008532851653317991,-2.718771747827585,-2.1046658305882366,0.10134148597717285,0,,,
76,8.698832498097492,0.16099123125464926,-3.360064781938931,0.00010138125122782782,4.058142423629761,8,,,
77,2.839218793990384,1.0600220357747994,-4.295101980944605,0.00019623841399851738,1.090674877166748,16,,,
78,2.814505179701964,0.49208389213501597,-4.278583033024593,-2.054438303684192,0.08951187133789062,24,,,
79,1.1604661677298027,0.1523790125309423,-3.7219666004301404,-2.069692108477194,0.08011722564697266,32,,,
80,0.18776229073874523,0.019233953788795836,-2.8978748247579698,-2.094503778457738,0.058194875717163086,0,12.243520669756611,-3.9722329166456127,0
81,7.9617266104269895,0.27636285639866337,-3.2943149645736822,4.3303093854030195e-06,1.187680721282959,8,,,
82,1.9704662517751488,0.8470801211171256,-3.8528640339028666,-2.08478988767032,0.058486223220825195,16,,,
83,1.3839552973859737,0.2578058861575803,-3.7459791130967144,-2.084105068091943,0.09468770027160645,24,,,
84,0.30900271779489397,0.04280182758973309,-3.0466519121362285,-2.096172834710418,0.10370159149169922,0,,,
85,7.926209759757057,0.20785438331703776,-3.2415248124552516,3.6606535508521e-05,1.198897361755371,8,,,
86,1.6358322329910666,0.7661312494719804,-3.6896960336763236,-2.0904811772707714,0.09698796272277832,16,,,
