update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations,fwd_conv_max,fwd_iters_max,fwd_n_nonconv,fwd_rs_max,fwd_comp_max
30,1.0928065202392245,0.3297556781665507,-0.7768506829307509,-0.6764961568069754,-0.6435176594224374,12.059143304824829,0,33.737616538636765,-7.809088764521022e-06,7,0,0.0005577492432441433,2,0,2.1517115098901307e-05,1.3552527156068805e-16
31,33.59824622180761,7.346020079653101,-0.674969149736057,-7.683806389158221e-06,-3.225729565903279e-06,63.638607025146484,24,,,,,0.003722616296123471,40,2,2.0990422867295244e-05,0.08392249052698736
32,0.8604068492540083,0.17399819126751043,-0.7657728105035222,-0.6575269822462444,-0.6234390041006215,12.138380527496338,0,,,,,0.0005159446294019654,1,0,4.533439971465825e-05,1.3552527156068805e-16
33,32.28837030194094,2.9337596737785754,-0.6586667089822811,-6.367118976724484e-06,-6.868585313846154e-07,84.78585147857666,24,,,,,0.0009921503378151897,20,0,1.346629894747521e-05,0.008977909694009268
34,0.7143281398746776,0.07732718044752289,-0.7590219151367128,-0.6410284736465912,-0.6055378627594932,11.973812103271484,0,,,,,0.0005471442051427633,2,0,1.6961341282484277e-05,1.3552527156068805e-16
35,31.80010503518423,3.0123618286677405,-0.6177823420163628,-9.020027012862641e-06,-1.472518082801244e-06,97.01153326034546,24,,,,,0.025478619392042753,40,1,7.242510143612435e-06,0.11881050622699653
36,0.5728001767658134,0.030934099492153637,-0.7594351975084188,-0.6423711842944293,-0.6063181679277172,11.929056406021118,0,,,,,0.0004694476844420703,2,0,1.5765764415087702e-05,1.3552527156068805e-16
37,33.543347727348376,2.3546998190328337,-0.6761407092015164,-5.294134609812318e-06,-3.554394516713799e-06,76.00276064872742,24,,,,,0.0009993203210525436,24,0,2.036623175371713e-06,0.008292574312728066
38,0.5191555738047575,0.026095226369013125,-0.7525751236822955,-0.6201584430790783,-0.5817630438256314,11.812770366668701,0,,,,,0.0004676913819155193,2,0,1.5851684719181414e-05,1.3552527156068805e-16
39,33.007471296217425,3.0483308784119574,-0.730418045923974,-6.157015988383918e-06,-4.016727368272299e-06,56.719714641571045,24,,,,,0.0014902310460804674,40,1,1.9018353942135136e-05,0.006814081803108293
40,0.40397294086977453,0.03177384442530812,-0.7576723995766066,-0.6482392843776859,-0.6122997173233102,12.393088817596436,0,32.92992466589679,7.455982425785823e-05,8,1,0.00041774391129353883,2,0,1.46535836857975e-05,1.3552527156068805e-16
41,32.02916236825976,2.5651201846328826,-0.6649380518138648,1.0473208494454767e-05,1.0406026985432248e-05,93.89044189453125,24,,,,,0.014934322192691446,40,3,7.928109506950795e-05,0.42801291443957656
42,0.397956577168327,0.04649090966565313,-0.7465232008497764,-0.6105577436264595,-0.5706686801972509,12.27300477027893,0,,,,,0.0008950025880862383,1,0,1.650854478874031e-05,1.3552527156068805e-16
43,32.900867204550764,3.939105965123911,-0.7269039203200296,-2.6769110641478022e-06,-2.700680654665888e-06,74.43009495735168,24,,,,,0.0021822394950566926,40,1,2.1989080544959627e-05,0.004910402428271159
44,0.3532718608456489,0.040927664548845936,-0.7478697740168976,-0.6226582442962603,-0.5841890903392957,11.862532377243042,0,,,,,0.0009426008762490751,1,0,1.616394035597324e-05,1.3552527156068805e-16
45,32.65191044827315,2.1949795564839523,-0.6775727335668045,0.00016601251377235116,0.0001651968135927273,98.63998460769653,24,,,,,0.004378896688321199,40,1,0.00017309937178921044,0.003069848009102196
46,0.3561095891315678,0.043067350894271536,-0.7389636276106082,-0.5922755594823863,-0.5509852051077528,11.729694366455078,0,,,,,0.0007372840913277001,1,0,1.6665555826911316e-05,1.3552527156068805e-16
47,31.723311285688293,1.7354248107320411,-0.581241825472929,0.00011715123849653786,0.00011656539951421241,85.85669493675232,24,,,,,0.0009841611131948813,20,0,0.00012480200032476986,0.009683224633548548
48,0.36905768774633435,0.04334284583368793,-0.7326395719933876,-0.5639795807004899,-0.520316794872193,12.196357011795044,0,,,,,0.0009439850144259271,1,0,1.7148715933390513e-05,1.3552527156068805e-16
49,31.74352934522451,3.5008349262490848,-0.5794697084455829,8.38036265595754e-05,8.33012396737054e-05,91.53073406219482,24,,,,,0.008468314975088376,40,1,0.00010094386218256223,0.1761551799683076
50,0.37859066096665694,0.044719017759720286,-0.7289311234091393,-0.552240627498072,-0.5079552396696019,12.067821025848389,0,32.79031706887855,3.800391223873767e-05,9,1,0.0006798807145921293,2,0,1.0085096361134305e-05,1.3552527156068805e-16
51,32.14568960232979,1.585511515392124,-0.6378221278965326,7.580757624003898e-05,7.539725857419466e-05,97.39427089691162,24,,,,,0.002831330607986682,40,2,0.00010955360919927847,0.016364548668631382
52,0.3549144792366028,0.04399296428682699,-0.728475995588197,-0.5637186038732529,-0.5207578256644936,12.205430030822754,0,,,,,0.0008815032822995783,2,0,1.2080677606052248e-05,1.3552527156068805e-16
53,33.43590316194084,2.304068232963944,-0.7296399211384301,7.126098830345651e-05,7.090761421546521e-05,70.93171691894531,24,,,,,0.0016080220072574036,40,1,7.887429460112994e-05,0.4556347446453935
54,0.35071353442516046,0.04552696967217841,-0.7306523558376365,-0.5819563473146627,-0.5407644427259195,12.177776336669922,0,,,,,0.0008455763335110111,2,0,1.2408167192945463e-05,1.3552527156068805e-16
55,31.24706448172804,1.6233954606517693,-0.5748702489543558,7.130270564026375e-05,7.095338640805693e-05,118.16382360458374,24,,,,,0.0077239675009125874,40,1,7.559666311642918e-05,0.011020181635999413
56,0.38597424754242865,0.045313779837989315,-0.72267499204993,-0.5419401714993803,-0.4977450951226645,12.419268131256104,0,,,,,0.0008915168410515983,2,0,1.0202340879894578e-05,1.3552527156068805e-16
57,32.8396203446471,1.9009713150006728,-0.6902779171260571,4.88134160979703e-05,4.85745979751373e-05,106.275625705719,24,,,,,0.008364915754520474,40,1,0.0001246790976354717,0.019063436116854696
58,0.3805292874185271,0.04661519438961487,-0.7217411308386921,-0.5546039623431829,-0.5121900692611199,11.74454379081726,0,,,,,0.0007654255696659951,2,0,1.0446613871728516e-05,1.3552527156068805e-16
59,32.43287341467111,1.2408541303678178,-0.6416535751014618,3.199037517775949e-05,3.175719635140073e-05,85.93471479415894,24,,,,,0.03131581745416867,40,1,5.4886722999348205e-05,0.00338332181644451
