update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations
77,6.192155937032127,0.08735296397169873,-0.005472789540299283,2.045716208765036e-06,3.665323688450961e-06,2.5304715633392334,0,,,,
78,17.66658380927398,0.10022986022930064,-0.6660304449100676,-0.4444396180085215,1.4632937607172991e-06,2.7671291828155518,8,,,,
79,13.608981943823055,0.1934613158442224,-0.38813845573214234,-0.047730182838335855,3.6575950134176693e-06,5.125230550765991,16,,,,
80,11.369424324326554,0.05146364829694953,-0.0269897751385082,1.1292224677994511e-05,1.1236185057827974e-05,1.9291436672210693,24,69.0913244828555,4.161939878954968e-06,37,6
81,10.584702610364038,0.007474366438387637,-0.0014101066236884563,-6.354333008662394e-07,3.350615910391319e-06,3.2162036895751953,32,,,,
82,9.246906421516012,0.01643743263938219,-6.907007509937557e-06,2.7211050266373604e-06,3.147237290446192e-06,5.241894483566284,40,,,,
83,6.914539760041013,0.059946053179581404,-0.0037810048835320575,2.3832303125415066e-06,4.000321211838909e-06,2.8225924968719482,48,,,,
84,3.8652277684868643,0.025086337713194157,-0.12477222983094571,-0.009010742532844063,-0.0037810050302589104,0.1288611888885498,0,,,,
85,17.72172935852045,0.2924563385583753,-0.6637724931501441,-0.43142532277335377,2.351062493577416e-06,4.166918992996216,8,65.54015418450427,4.147912299412582e-06,35,2
86,13.614814295456327,0.5671604685473504,-0.37400352950322957,-0.03497732115465535,3.1864493552635764e-06,5.177186727523804,16,,,,
87,11.738865918967274,0.10932726180592461,-0.018076797537930567,-2.6051334831578288e-06,3.7840795918953063e-06,4.153456926345825,24,,,,
88,10.964832344380799,0.0638656296004203,-0.0007086458547085339,3.1463532689235407e-06,3.971237815481032e-06,5.513725757598877,32,,,,
89,9.3160622353557,0.09300790267201685,-2.2290049410678137e-06,2.919202360618378e-06,3.116756510324059e-06,5.0461554527282715,40,,,,
90,6.472825811577525,0.311767054898571,-0.04970307301276944,0.00019198098340944547,0.00019104174640782734,1.8089489936828613,48,78.27271007840501,1.7236592413372165e-06,36,2
91,3.5423233161936594,0.1002664447170609,-0.14480206159653397,-0.06349311820843373,-0.04970307299194454,0.10683178901672363,0,,,,
92,18.069766915433082,0.4678694268577825,-0.6955533825783415,-0.5010986415552459,2.092042637680258e-06,1.6118686199188232,8,,,,
93,14.219514960233269,0.1387989283653764,-0.4468551637055389,-0.07285195167236824,1.1492641948107618e-05,2.0303776264190674,16,,,,
94,11.764500206333368,0.01163342252582528,-0.04388757303223767,5.815912741402585e-07,4.029493234303239e-06,2.887188196182251,24,,,,
95,11.575587115939358,0.0014767722399084166,-0.001059372286403626,-1.1075135333271646e-06,6.801290022173667e-06,1.4028518199920654,32,79.07462284787199,-2.5632705180633764e-07,37,0
96,11.56142571040686,0.00026307717433588754,-5.731544320708437e-06,1.4460360725498944e-06,5.4007349197249255e-06,1.6359457969665527,40,,,,
97,11.517580491621501,0.00495762264943237,-6.797774909639287e-07,1.5211027756256712e-06,6.391095393687429e-06,1.1221251487731934,48,,,,
98,11.413889294181736,0.018718877053371778,-1.2917481007068687e-06,6.23262725762963e-07,6.689819511129791e-06,0.9459660053253174,0,,,,
99,17.57635590795982,0.12518913289098735,-0.6616352953901339,-0.4396791960476629,2.5392068508156562e-05,2.434004783630371,8,,,,
100,13.468348254059515,0.2179943325438156,-0.3828130417980984,-0.03627335998318615,3.161554031205771e-05,1.9472832679748535,16,78.61092473222679,8.422056485879459e-06,37,6
